index,Beds,Baths,Area,Noise,PropertyType,DaysOnRealtor.com,YearBuilt,Latitude,Longitude,City_x,County,FemaInfo,FloodFactorHigh,LastSoldYear,SizeRank,yearly_price_delta,yearly_price_delta_percent
622,3.0,2.0,1629.0, Low,Single Family Home,29.0,1987.0,27.906418,-82.239139,Valrico,Hillsborough County,X   (),False,2020,4759,-19421.545454545456,0.3589293638953303
623,3.0,2.0,1759.0, Low,Single Family Home,90.0,1984.0,27.88202,-82.262815,Valrico,Hillsborough County,X   (),False,2016,4759,-12095.909090909092,-0.015906417409827178
624,3.0,2.0,1700.0, Medium,Single Family Home,29.0,1979.0,27.882128,-82.268035,Valrico,Hillsborough County,X   (),False,1997,4759,1875.928030303031,0.4276612401988911
625,4.0,3.0,1973.0, Medium,Single Family Home,71.0,1955.0,26.104734,-80.178648,Fort Lauderdale,Broward County,X500   (),False,2020,725,-27768.636363636364,0.6316578808638835
626,4.0,2.0,1600.0, Medium,Single Family Home,7.0,1967.0,26.08849,-80.181724,Fort Lauderdale,Broward County,X500   (),False,2020,725,-29950.454545454544,0.4229622286899705
627,4.0,3.0,2763.0, Low,Single Family Home,145.0,2017.0,26.453398,-81.945697,Fort Myers Beach,Lee County,AE   (),True,2016,5839,10964.490909090911,2.684802443514097
628,4.0,3.0,2339.0, Low,Single Family Home,17.0,2018.0,26.446329,-81.931258,Fort Myers Beach,Lee County,AE   (),True,2014,5839,39001.987012987,5.572410281409368
629,4.0,3.5,3590.0, Medium,Single Family Home,115.0,2013.0,26.45328,-81.950448,Fort Myers Beach,Lee County,AE   (),True,2019,5839,-15919.0,0.20484069395945587
630,4.0,3.5,3392.0, Medium,Condo,41.0,2020.0,26.422176,-81.905178,Fort Myers Beach,Lee County,VE   (),True,2017,5839,95656.02272727274,10.25148444509999
631,3.0,2.0,1570.0, N/A,Single Family Home,1.0,2012.0,30.27975,-82.118628,Macclenny,Baker County,X   (),False,2016,8803,-8778.236363636364,-0.04681250156097494
632,3.0,2.0,1953.0, Medium,Single Family Home,109.0,1995.0,26.320855,-80.16606999999998,Deerfield Beach,Broward County,X500   (),False,2018,1107,-9893.60606060606,0.3103022006562061
633,3.0,2.0,2478.0, Low,Single Family Home,248.0,1987.0,26.325082,-80.144131,Deerfield Beach,Broward County,X   (),False,2016,1107,-12558.036363636365,-0.10425731785217753
634,4.0,2.5,2879.0,,Single Family Home,9.0,1979.0,28.028024,-82.72304,Clearwater,Pinellas County,X   (),False,2020,5542,-55530.09090909091,-0.07971296521326904
635,4.0,4.0,3191.0, Medium,Single Family Home,184.0,2002.0,28.172225,-82.358641,Wesley Chapel,Pasco County,X   (),False,2020,5107,-26505.0,0.3767952548912313
636,4.0,2.0,2802.0, Low,Single Family Home,51.0,1993.0,28.274815000000004,-82.355425,Zephyrhills,Pasco County,X   (),False,2014,5107,-2256.0259740259758,0.5782879359273875
637,4.0,2.5,2344.0, Low,Single Family Home,64.0,2007.0,27.997256,-80.720548,Palm Bay,Brevard County,X   (),False,2020,9099,-9978.636363636364,0.7729628748791935
638,4.0,2.5,2344.0, Low,Single Family Home,64.0,2007.0,27.997256,-80.720548,Palm Bay,Brevard County,X   (),False,2020,9099,-9978.636363636364,0.7729628748791935
639,3.0,3.5,3057.0, N/A,Single Family Home,21.0,2002.0,28.281517,-82.355905,Wesley Chapel,Pasco County,X   (),False,2001,5107,20080.86818181818,8.858150471302617
640,3.0,2.0,1679.0, Low,Single Family Home,30.0,2002.0,28.231817,-82.394032,Wesley Chapel,Pasco County,X   (),False,2002,5107,-435.37799043062205,0.18367391117887052
641,3.0,2.0,1723.0, Low,Single Family Home,20.0,1995.0,27.98488,-82.15451,Plant City,Hillsborough County,X   (),False,2017,6623,-10681.75,0.21640848165238413
642,2.0,2.0,1530.0, Medium,Single Family Home,24.0,1966.0,27.920003,-82.758499,Largo,Pinellas County,X   (),False,2009,1848,1927.590909090909,0.4966491859553034
643,2.0,2.0,1530.0, Medium,Single Family Home,24.0,1966.0,27.920003,-82.758499,Largo,Pinellas County,X   (),False,2009,1848,1927.590909090909,0.4966491859553034
644,3.0,2.5,1692.0, Medium,Townhome,46.0,2007.0,28.149964,-80.644749,Melbourne,Brevard County,X   (),False,2017,912,-11215.772727272728,-0.054133578927820995
645,3.0,2.5,1692.0, Medium,Townhome,46.0,2007.0,28.149964,-80.644749,Melbourne,Brevard County,X   (),False,2017,912,-11215.772727272728,-0.054133578927820995
646,2.0,2.0,1614.0, Medium,Single Family Home,371.0,1984.0,30.206789,-81.37585899999998,Ponte Vedra Beach,St. Johns County,X   (),False,2015,2584,-5692.439393939393,0.24560101400499584
647,4.0,3.0,2362.0, Low,Single Family Home,19.0,1984.0,27.905135,-82.247434,Valrico,Hillsborough County,X   (),False,2020,4759,-20169.181818181816,0.8983552743536714
648,4.0,3.0,2255.0, Low,Single Family Home,28.0,1991.0,27.897606,-82.23258299999998,Valrico,Hillsborough County,X   (),False,2004,4759,-3355.598930481283,-0.23502441563422435
649,4.0,2.5,2414.0, Low,Single Family Home,44.0,1988.0,27.882514,-82.224506,Valrico,Hillsborough County,X   (),False,2017,4759,-10827.0,0.13599517005621012
650,4.0,2.5,2414.0, Low,Single Family Home,44.0,1988.0,27.882514,-82.224506,Valrico,Hillsborough County,X   (),False,2017,4759,-10827.0,0.13599517005621012
651,4.0,3.0,2603.0, Low,Single Family Home,36.0,1997.0,27.885871,-82.21671500000002,Valrico,Hillsborough County,X   (),False,1997,4759,2935.318181818182,0.2573396124620437
652,4.0,3.0,3068.0, Low,Single Family Home,44.0,2000.0,27.867519,-82.244988,Valrico,Hillsborough County,X   (),False,2000,4759,1441.4199134199137,-0.09280207992808097
653,4.0,3.0,2438.0, Medium,Single Family Home,40.0,1998.0,26.087517,-80.28070500000003,Davie,Broward County,AH   (),False,1998,4721,3431.4703557312237,0.0035439807761326048
654,4.0,3.0,2967.0, Medium,Single Family Home,19.0,1994.0,26.079465,-80.266108,Davie,Broward County,X500   (),False,2007,4721,6193.7077922077915,0.25685248443938546
655,2.0,1.0,1019.0, Medium,Townhome,22.0,1974.0,25.953958,-80.248858,Miami Gardens,Miami-Dade County,X500   (),True,2009,4214,-4020.340909090909,0.334331343488404
656,4.0,5.0,3888.0, Medium,Single Family Home,68.0,2020.0,26.156264,-80.10609000000002,Fort Lauderdale,Broward County,AE   (),True,2016,7456,131464.92727272725,2.314798541091747
657,2.0,2.5,1753.0, Medium,Condo,516.0,2007.0,26.161489000000003,-80.316023,Sunrise,Broward County,X   (),False,2016,6109,-7480.690909090909,-0.08998070432912665
658,3.0,2.0,1135.0, Medium,Single Family Home,80.0,1957.0,25.982827,-80.217975,Miramar,Broward County,AH   (),False,2018,679,-19288.212121212124,0.1023998460056813
659,3.0,2.0,1328.0, High,Single Family Home,75.0,1960.0,25.993215,-80.23091099999998,Miramar,Broward County,X   (),False,2016,679,-20139.00909090909,-0.09135744515147493
660,1.0,1.0,841.0, Medium,Condo,21.0,1973.0,26.787006,-80.051345,Riviera Beach,Palm Beach County,AE   (),True,2015,2698,-7053.333333333334,0.16688374929719735
661,1.0,2.0,1186.0, Medium,Condo,116.0,1975.0,26.811961,-80.035253,Riviera Beach,Palm Beach County,VE   (),True,2014,2698,9071.75324675325,1.4971073885881718
662,1.0,2.0,850.0, Medium,Condo,68.0,2018.0,25.965974,-80.14240799999997,Miami,Miami-Dade County,AE   (),True,2018,1121,-3105.151515151515,-0.09806903237725156
663,4.0,2.5,2598.0, Low,Single Family Home,28.0,1993.0,28.086405,-82.730434,Palm Harbor,Pinellas County,X   (),False,2004,2783,1212.1283422459892,0.38747674324072345
664,4.0,5.5,4889.0, Medium,Single Family Home,44.0,1994.0,28.132923,-82.699844,Tarpon Springs,Pinellas County,X   (),False,2019,9774,-25345.272727272728,-0.06283309390993949
665,4.0,5.5,4889.0, Medium,Single Family Home,44.0,1994.0,28.132923,-82.699844,Tarpon Springs,Pinellas County,X   (),False,2019,9774,-25345.272727272728,-0.06283309390993949
666,5.0,3.5,2644.0, Low,Single Family Home,136.0,1995.0,26.083583,-80.402105,Weston,Broward County,X500   (),False,2020,10831,-28926.90909090909,0.15179706162653456
667,5.0,3.5,2644.0, Low,Single Family Home,136.0,1995.0,26.083583,-80.402105,Weston,Broward County,X500   (),False,2020,10831,-28926.90909090909,0.15179706162653456
668,5.0,4.5,4521.0, Low,Single Family Home,367.0,2006.0,26.079486,-80.405971,Weston,Broward County,AH   (),False,2005,10831,43698.63636363636,6.041604209806184
669,1.0,1.0,800.0, Medium,Condo,66.0,1967.0,26.237154,-80.090537,Pompano Beach,Broward County,AE   (),True,2018,1036,-4483.575757575758,0.32439168160277576
670,1.0,1.0,850.0, Medium,Condo,119.0,1964.0,26.237669,-80.091965,Pompano Beach,Broward County,AE   (),True,2006,1036,-3683.4909090909086,-0.2842730405007963
671,2.0,3.0,1578.0, Medium,Single Family Home,24.0,1954.0,27.969601,-82.768676,Clearwater,Pinellas County,X   (),False,2020,4216,-23382.727272727272,0.3714924130947743
672,3.0,2.0,1168.0, Medium,Single Family Home,24.0,1967.0,26.26911,-80.107864,Pompano Beach,Broward County,X500   (),False,2006,289,-1118.690909090909,-0.03674862891802566
673,4.0,2.0,1441.0, Low,Single Family Home,44.0,2004.0,28.251128,-82.309893,Wesley Chapel,Pasco County,X   (),False,2004,7074,-4121.491978609625,-0.3761778392916558
674,4.0,3.0,2452.0, N/A,Single Family Home,108.0,2021.0,28.264091,-82.25349200000002,Wesley Chapel,Pasco County,X   (),False,2020,7074,-15999.272727272728,5.396651123507973
675,4.0,2.0,1964.0, N/A,Single Family Home,30.0,2019.0,28.233595,-82.268438,Wesley Chapel,Pasco County,AH   (),False,2019,7074,-16473.409090909092,-0.011755695097326655
676,4.0,3.0,2646.0, Low,Single Family Home,67.0,2020.0,27.951968,-82.06709000000002,Plant City,Hillsborough County,X   (),False,2021,10519,,0.0
677,3.0,3.0,3493.0, N/A,Single Family Home,81.0,2008.0,25.477552,-80.561366,Homestead,Miami-Dade County,A   (),False,2015,4606,18589.666666666668,0.17710401732590786
678,3.0,2.5,1852.0, Medium,Condo,124.0,1981.0,26.418756,-80.064012,Highland Beach,Palm Beach County,VE   (),True,2015,4129,-7143.878787878785,0.2956552608423494
679,3.0,3.0,2600.0, Medium,Condo,17.0,1981.0,26.394141,-80.065999,Highland Beach,Palm Beach County,VE   (),False,2013,4129,-21088.045454545456,-0.5006225138943501
680,3.0,2.5,1899.0, Medium,Condo,162.0,1985.0,26.392297,-80.06975,Highland Beach,Palm Beach County,AE   (),True,2018,4129,15037.151515151516,1.639944247741547
681,5.0,5.5,6533.0, Medium,Single Family Home,247.0,2005.0,26.08146,-80.317237,Davie,Broward County,X   (),False,2010,9250,51010.454545454544,12.74127177555512
682,4.0,2.0,2645.0, Medium,Single Family Home,9.0,2002.0,27.19038,-80.296625,Palm City,Martin County,AE   (),True,2012,2950,-1339.121212121212,0.920207603565612
683,4.0,3.5,4732.0, Low,Single Family Home,135.0,1997.0,27.14435,-80.331502,Palm City,Martin County,AE   (),False,2013,2950,12972.76136363636,0.6274536302099328
684,4.0,2.5,2954.0, N/A,Single Family Home,2.0,1987.0,27.139772,-80.348425,Palm City,Martin County,X   (),False,2009,2950,5090.984848484848,0.40717824435144495
685,4.0,3.5,2550.0, Low,Single Family Home,81.0,1989.0,27.136977,-80.266876,Palm City,Martin County,X   (),False,2019,2950,-18225.5,0.28666036998032185
686,3.0,2.0,1416.0, Low,Single Family Home,33.0,1991.0,25.889266,-80.347386,Hialeah,Miami-Dade County,X   (),True,2021,1826,,0.3329824561403509
687,3.0,2.5,2025.0, Medium,Single Family Home,2.0,2016.0,25.909809,-80.388874,Hialeah,Miami-Dade County,AE   (),True,2016,1826,-15573.209090909091,-0.1832994823392838
688,5.0,3.5,4257.0, Low,Single Family Home,207.0,2000.0,27.925699,-82.70585200000002,Clearwater,Pinellas County,VE   (),True,1999,6550,36591.13636363637,15.240060947815184
689,2.0,3.5,3246.0, Medium,Single Family Home,28.0,1978.0,26.043198,-80.173613,Hollywood,Broward County,X500   (),False,2002,663,19814.97129186603,0.36624137137730783
690,2.0,2.0,1164.0, Medium,Condo,2.0,1980.0,26.001958,-80.182293,Hollywood,Broward County,AH   (),False,2011,663,-6822.554545454546,-0.5158773296124434
691,4.0,2.5,2467.0, Low,Single Family Home,37.0,2004.0,30.102940000000004,-81.560705,Saint Johns,St. Johns County,X   (),False,2019,1045,-17957.636363636364,0.013717453939527752
692,5.0,4.5,4478.0, Low,Single Family Home,245.0,2006.0,30.083314,-81.809213,Middleburg,Clay County,AE   (),False,2003,753,24560.797979797982,8.044109721374824
693,5.0,4.5,3184.0, Low,Condo,249.0,2015.0,25.949379,-80.136329,Miami,Miami-Dade County,AE   (),True,2016,1121,2724.145454545456,-0.03127759437155875
694,3.0,2.5,2632.0, Low,Single Family Home,149.0,1996.0,28.935012,-82.489199,Beverly Hills,Citrus County,X   (),False,2017,5909,-16049.0,-0.12439982455659948
695,3.0,2.0,1780.0, Low,Single Family Home,123.0,1997.0,28.946991,-82.47191,Beverly Hills,Citrus County,X   (),False,1998,5909,973.9723320158099,0.2766102314638874
696,4.0,2.0,1978.0, Medium,Single Family Home,31.0,1977.0,26.627806,-80.172976,Lake Worth,Palm Beach County,X   (),True,2013,392,-10672.147727272728,0.4911484696827991
697,4.0,4.0,3448.0, Medium,Single Family Home,78.0,2004.0,26.558088,-80.19891,Lake Worth,Palm Beach County,X   (),False,2016,392,-11735.436363636365,-0.09180667908012508
698,2.0,2.0,1259.0, Medium,Single Family Home,15.0,1962.0,26.311516,-80.07922099999998,Deerfield Beach,Broward County,X   (),False,2005,3252,29012.494318181816,1.5285893958076449
699,2.0,2.0,1411.0, Medium,Condo,485.0,1969.0,26.127197,-80.105265,Fort Lauderdale,Broward County,X   (),True,2014,3988,-12294.662337662341,-0.2310293092878113
700,2.0,2.5,1374.0, Medium,Townhome,66.0,1988.0,27.163082,-80.297358,Palm City,Martin County,X   (),False,2019,2950,-7594.863636363636,0.20838766505420564
702,5.0,5.5,3347.0, Medium,Single Family Home,68.0,1945.0,25.830115,-80.128849,Miami Beach,Miami-Dade County,AE   (),True,2012,2639,-65623.73737373739,0.8960834556986991
703,3.0,2.0,1599.0, Medium,Single Family Home,31.0,2009.0,28.053991,-80.67348199999998,Melbourne,Brevard County,X   (),False,2017,2530,-11680.659090909092,-0.009887154811569154
704,3.0,2.0,1320.0, Medium,Condo,20.0,1985.0,28.09041,-80.6985,Melbourne,Brevard County,X   (),False,2003,2530,-3767.944444444444,-0.15201764072576618
705,3.0,2.0,1948.0, Low,Single Family Home,19.0,2003.0,28.066285,-80.64925500000003,Melbourne,Brevard County,X   (),False,2002,2530,3302.282296650717,5.236941662093235
706,3.0,2.0,1980.0, Low,Single Family Home,78.0,1975.0,28.088213,-80.68736700000002,Melbourne,Brevard County,X   (),False,2017,2530,-6389.75,0.6211268312024169
707,3.0,2.0,1980.0, Low,Single Family Home,78.0,1975.0,28.088213,-80.68736700000002,Melbourne,Brevard County,X   (),False,2017,2530,-6389.75,0.6211268312024169
708,3.0,2.0,1566.0, Medium,Condo,65.0,1973.0,26.592597,-80.03870699999997,Palm Beach,Palm Beach County,AE   (),True,2012,5252,-74568.9595959596,0.6309208136409155
709,3.0,2.5,2400.0, Medium,Condo,61.0,1995.0,26.587733,-80.03775,Palm Beach,Palm Beach County,X   (),True,2008,5252,-16470.70629370629,0.4125629910721427
710,2.0,2.0,1293.0, Medium,Condo,176.0,1985.0,26.592327,-80.039564,Palm Beach,Palm Beach County,AE   (),True,2016,5252,-17627.98181818182,-0.14559504756927755
711,2.0,2.0,1664.0, Medium,Condo,185.0,1980.0,26.587113,-80.037741,Palm Beach,Palm Beach County,X   (),True,2013,5252,-17316.613636363636,-0.1656361512012844
712,2.0,2.0,1696.0, Medium,Condo,161.0,1980.0,26.587113,-80.037741,Palm Beach,Palm Beach County,X   (),True,2020,5252,-21690.181818181816,0.5663556867079729
713,2.0,2.0,1400.0, Medium,Condo,81.0,1984.0,26.834445,-80.06277800000002,North Palm Beach,Palm Beach County,X   (),False,2019,4267,267.5909090909099,0.866730712488853
714,2.0,2.0,1192.0, Medium,Condo,38.0,1996.0,26.857106,-80.061463,Juno Beach,Palm Beach County,X   (),False,2019,4267,-3459.681818181818,1.3362685276149036
715,2.0,2.0,1230.0, Medium,Condo,48.0,1979.0,26.879805,-80.052924,Juno Beach,Palm Beach County,VE   (),False,2019,4267,-7459.681818181818,0.06416810328675636
716,1.0,1.0,825.0, Low,Condo,106.0,1972.0,28.111738,-82.757246,Palm Harbor,Pinellas County,X500   (),False,2008,2783,364.8391608391609,0.13118110020357682
717,3.0,2.0,1079.0, Low,Single Family Home,84.0,1996.0,28.252338,-82.202508,Zephyrhills,Pasco County,X   (),False,2011,3379,-1930.090909090909,0.901396967623284
718,3.0,3.0,1352.0, Medium,Multi-Family Home,19.0,1973.0,28.237995,-82.168585,Zephyrhills,Pasco County,X   (),True,2018,3379,-12140.606060606062,0.13541693224926427
719,5.0,3.0,2526.0, Medium,Single Family Home,194.0,2017.0,26.623939,-80.119791,Lake Worth,Palm Beach County,X   (),False,2020,593,-29882.727272727272,-0.05719803749120876
720,2.0,2.0,1130.0, Medium,Condo,39.0,1974.0,26.619993,-80.15335,Lake Worth,Palm Beach County,X   (),False,2009,392,-314.871212121212,0.3983411559623781
721,2.0,2.0,1818.0, Medium,Single Family Home,22.0,2003.0,26.589179,-80.202464,Lake Worth,Palm Beach County,X   (),True,2018,392,-5479.363636363636,-0.10796957470116003
722,5.0,4.0,3652.0, Medium,Single Family Home,35.0,1950.0,25.735343,-80.268908,Miami,Miami-Dade County,X   (),True,2011,1598,2156.463636363638,0.6097409372613266
723,4.0,3.0,2816.0, Medium,Single Family Home,16.0,1988.0,26.322905,-80.13205,Deerfield Beach,Broward County,X   (),False,1996,1107,6274.76,-0.5726899517260964
724,4.0,2.5,2100.0, Medium,Single Family Home,32.0,1998.0,26.319649,-80.16264,Deerfield Beach,Broward County,X   (),False,2010,1107,-8034.454545454545,-0.07135436117988014
725,3.0,1.0,1152.0, Medium,Townhome,24.0,1972.0,25.966173,-80.267988,Miami Gardens,Miami-Dade County,AE   (),False,2018,3176,-14075.484848484852,1.4205064765906756
726,3.0,2.5,1805.0, Medium,Single Family Home,19.0,1953.0,26.118323,-80.121415,Fort Lauderdale,Broward County,X   (),True,2017,4570,57594.72727272727,11.238007464238065
727,3.0,2.0,1701.0, Low,Single Family Home,17.0,1998.0,28.088949,-82.777803,Crystal Beach,Pinellas County,AE   (),True,2016,19411,-20219.054545454543,0.3348987758199488
728,4.0,2.0,2456.0, Low,Single Family Home,14.0,1989.0,28.178448,-80.68508800000002,Melbourne,Brevard County,A   (),True,2019,6569,-19025.590909090908,0.08941147349037502
729,4.0,2.0,2456.0, Low,Single Family Home,14.0,1989.0,28.178448,-80.68508800000002,Melbourne,Brevard County,A   (),True,2019,6569,-19025.590909090908,0.08941147349037502
730,4.0,2.0,2213.0, Low,Single Family Home,18.0,1986.0,27.931463,-82.24218,Valrico,Hillsborough County,X   (),False,2011,3251,-6433.690909090909,-0.13345471301991166
731,4.0,4.5,5014.0, Medium,Single Family Home,26.0,2007.0,26.402415,-80.065764,Highland Beach,Palm Beach County,AE   (),True,2013,4129,61323.80681818182,9.581592986832076
732,4.0,3.0,2386.0, Low,Single Family Home,15.0,1989.0,27.978009000000004,-82.162157,Plant City,Hillsborough County,X   (),False,2017,6623,-13609.204545454546,-0.003673683485079349
733,4.0,4.5,3533.0, Medium,Single Family Home,71.0,2002.0,26.867781,-80.053495,Juno Beach,Palm Beach County,X   (),False,2000,4267,68484.72727272728,10.789814576616912
734,2.0,2.0,2295.0, Low,Condo,3.0,1998.0,28.109828000000004,-82.707062,Palm Harbor,Pinellas County,A   (),False,2020,6671,-15127.727272727272,0.14528377753235794
735,3.0,2.0,1382.0, Medium,Single Family Home,19.0,1971.0,26.283236,-80.226083,Coral Springs,Broward County,X   (),False,2019,811,-9130.227272727272,0.35104936358412697
736,2.0,1.0,830.0, Medium,Condo,12.0,1971.0,27.916349,-82.742918,Clearwater,Pinellas County,X   (),False,2006,2695,-1422.0545454545456,-0.17188653154501332
737,5.0,3.0,3088.0, Low,Single Family Home,29.0,2009.0,30.100754,-81.554598,Saint Johns,St. Johns County,X   (),False,2016,1045,-6036.890909090909,0.3516878397092609
738,5.0,4.0,3705.0, Low,Single Family Home,18.0,2016.0,30.067259000000004,-81.607106,Saint Johns,St. Johns County,X   (),False,2020,1045,-40722.63636363637,-0.204933622879694
739,4.0,3.0,1595.0, Medium,Single Family Home,114.0,1945.0,25.729711,-80.262886,Coral Gables,Miami-Dade County,X   (),False,2018,8595,-2669.909090909092,0.9687944209548772
740,2.0,1.5,1344.0, Medium,Townhome,13.0,1986.0,26.068035,-80.24056800000002,Davie,Broward County,X500   (),False,2002,4443,1002.1387559808608,-0.004422281865512635
741,4.0,4.5,6676.0, Low,Single Family Home,218.0,2002.0,28.278919,-82.742083,Port Richey,Pasco County,VE   (),True,2001,622,87147.93181818182,15.721687946726982
742,4.0,4.5,6676.0, Low,Single Family Home,218.0,2002.0,28.278919,-82.742083,Port Richey,Pasco County,VE   (),True,2001,622,87147.93181818182,15.721687946726982
743,2.0,2.0,1367.0, Medium,Single Family Home,172.0,1968.0,26.284437,-80.139393,Deerfield Beach,Broward County,X500   (),False,2017,289,-8087.113636363636,0.36114342313311903
744,5.0,4.5,3483.0, Medium,Single Family Home,69.0,2007.0,28.443857,-80.760502,Cocoa,Brevard County,X   (),False,2018,4504,-11575.666666666664,-0.008465949912583315
745,5.0,4.0,2340.0, Medium,Single Family Home,3.0,1971.0,26.611597,-80.10334,Lake Worth,Palm Beach County,X   (),False,2018,1631,-14673.484848484852,0.3942557140356506
746,5.0,4.0,2340.0, Medium,Single Family Home,3.0,1971.0,26.611597,-80.10334,Lake Worth,Palm Beach County,X   (),False,2018,1631,-14673.484848484852,0.3942557140356506
747,4.0,3.0,1371.0, Medium,Single Family Home,219.0,1955.0,25.860451,-80.273728,Hialeah,Miami-Dade County,AH   (),False,2008,5427,-1442.7202797202794,-0.08619878215376361
748,4.0,3.0,1507.0, Medium,Single Family Home,18.0,1952.0,25.861514,-80.270854,Hialeah,Miami-Dade County,AH   (),False,2002,5427,1056.2535885167454,0.17023438735959506
749,3.0,2.0,1530.0, N/A,Single Family Home,29.0,1986.0,30.500213,-81.818574,Callahan,Nassau County,X   (),False,2015,7620,-11103.89393939394,0.08777317987844302
750,3.0,2.0,1500.0, N/A,Single Family Home,96.0,1998.0,30.521414,-81.791942,Callahan,Nassau County,X   (),False,2009,7620,-2414.30303030303,0.6507448599213571
751,5.0,4.5,3567.0, Medium,Single Family Home,156.0,2015.0,27.773517,-82.398416,Apollo Beach,Hillsborough County,AE   (),True,2015,5376,-14147.136363636364,0.24765662157625265
752,5.0,3.0,3896.0, Low,Single Family Home,83.0,2007.0,27.783541,-82.427588,Apollo Beach,Hillsborough County,AE   (),True,2015,5376,-12810.772727272728,-0.15734800805337695
753,4.0,2.0,1896.0, N/A,Single Family Home,9.0,2003.0,30.516707,-81.804929,Callahan,Nassau County,X   (),False,2003,7620,5016.5050505050485,7.819663719156315
754,4.0,2.0,1705.0, N/A,Single Family Home,150.0,2016.0,30.571944,-81.831916,Callahan,Nassau County,X   (),False,2020,7620,-24848.363636363636,-0.057814806306080525
755,4.0,3.5,2300.0, N/A,Single Family Home,25.0,2021.0,30.507778,-81.804115,Callahan,Nassau County,X   (),False,2020,7620,-10843.818181818182,5.162054189327106
756,2.0,2.0,1385.0, High,Condo,20.0,2010.0,26.529899,-80.057238,Boynton Beach,Palm Beach County,X500   (),True,2016,1434,-9385.290909090909,-0.346373248780799
757,4.0,4.5,3699.0, Medium,Townhome,117.0,2010.0,26.318827,-80.080087,Deerfield Beach,Broward County,X500   (),True,2016,3252,107038.96363636364,16.246918757646572
758,5.0,3.0,2556.0, N/A,Single Family Home,54.0,2016.0,30.57014,-81.83171800000002,Callahan,Nassau County,X   (),False,2016,7620,-19112.38181818182,0.006789970912724985
759,3.0,3.0,2122.0, Low,Townhome,95.0,2007.0,28.253097,-82.739049,New Port Richey,Pasco County,AE   (),True,2020,3050,-23297.90909090909,0.21426054896026614
760,3.0,2.0,911.0, Medium,Single Family Home,9.0,1950.0,28.262389,-82.719758,New Port Richey,Pasco County,AE   (),True,2018,3050,-13373.848484848484,0.3764757367528643
761,3.0,2.0,1228.0, Medium,Condo,168.0,2014.0,28.250925,-82.731261,New Port Richey,Pasco County,AE   (),True,2014,3050,-10296.155844155843,-0.4579266569583935
762,3.0,2.0,1661.0, Medium,Single Family Home,11.0,1964.0,26.125837,-80.209252,Plantation,Broward County,AH   (),False,1996,3074,5052.996363636365,0.7686490069444702
763,3.0,3.0,2374.0, Low,Single Family Home,10.0,2017.0,28.223112,-82.307312,Wesley Chapel,Pasco County,X   (),False,2017,3835,-11797.204545454546,-0.13153934253243366
764,2.0,2.0,1038.0, Medium,Single Family Home,24.0,1962.0,28.479383,-80.77414,Cocoa,Brevard County,X   (),False,2018,4504,-10860.939393939392,0.8255148264497888
765,2.0,1.0,768.0, Medium,Single Family Home,26.0,1975.0,26.608503,-80.11719699999998,Greenacres,Palm Beach County,X   (),False,2006,593,2862.6545454545453,0.4038738937888581
766,2.0,2.5,1507.0, Medium,Townhome,164.0,2005.0,26.617115,-80.142195,Lake Worth,Palm Beach County,X   (),False,2020,593,-11452.727272727272,-0.06709265225824745
767,3.0,3.5,3265.0, Medium,Condo,240.0,2019.0,25.823095,-80.131016,Miami Beach,Miami-Dade County,AE   (),True,2019,2639,31479.090909090908,0.0682051750729835
768,1.0,1.0,650.0, Medium,Condo,44.0,1974.0,28.12066,-82.763233,Palm Harbor,Pinellas County,AE   (),True,2018,2711,-5257.69696969697,1.2299729573968172
769,3.0,2.5,1618.0, Medium,Single Family Home,19.0,2017.0,26.193438,-80.21707099999998,Fort Lauderdale,Broward County,AH   (),False,2017,365,-13104.840909090908,0.04499579874118198
770,3.0,2.0,1573.0, Medium,Single Family Home,80.0,1988.0,27.118948,-80.171338,Hobe Sound,Martin County,AE   (),False,2009,4235,-4220.204545454545,0.2365980698029383
771,3.0,3.0,2396.0, Medium,Single Family Home,121.0,2000.0,27.096781,-80.144033,Hobe Sound,Martin County,X   (),True,1999,4235,18883.136363636364,16.169049201206445
772,3.0,2.0,1350.0, Medium,Single Family Home,36.0,1957.0,27.104714,-80.172669,Hobe Sound,Martin County,X   (),False,2019,4235,-12294.636363636364,0.2601662952451547
773,3.0,2.0,1645.0, Low,Single Family Home,31.0,1999.0,27.045571,-80.135378,Hobe Sound,Martin County,X   (),False,2016,4235,-10953.363636363636,0.2121329257844836
774,3.0,3.0,2738.0, Low,Single Family Home,8.0,1997.0,27.144893,-80.275849,Palm City,Martin County,X   (),False,2020,2950,-25444.181818181816,0.014370557675175285
775,3.0,3.5,3356.0, Low,Single Family Home,225.0,1985.0,27.150638,-80.267173,Palm City,Martin County,X   (),False,2018,2950,-11509.212121212118,0.053695911840634984
776,5.0,2.0,2944.0, Medium,Single Family Home,9.0,1952.0,26.128589,-80.123187,Fort Lauderdale,Broward County,X   (),True,2009,4570,-87539.78787878787,-0.019181469273873097
777,4.0,3.0,1792.0, Low,Single Family Home,9.0,2021.0,26.63174,-81.722724,Lehigh Acres,Lee County,X   (),False,2020,6306,-6760.727272727272,19.12749017382486
778,4.0,3.0,1792.0, Low,Single Family Home,9.0,2021.0,26.63174,-81.722724,Lehigh Acres,Lee County,X   (),False,2020,6306,-6760.727272727272,19.12749017382486
