index,Beds,Baths,Area,Noise,PropertyType,DaysOnRealtor.com,YearBuilt,Latitude,Longitude,City_x,County,FemaInfo,FloodFactorInfo,LastSoldYear,SizeRank
923,2.0,2.0,1248.0, Medium,Condo,23.0,1985.0,28.281137,-82.684467,Port Richey,Pasco County,X   (),flood_factor_low,2016.0,622
645,3.0,2.0,1700.0, Medium,Single Family Home,29.0,1979.0,27.882128,-82.268035,Valrico,Hillsborough County,X   (),flood_factor_low,1997.0,4759
548,1.0,1.0,800.0, Medium,Condo,66.0,1967.0,26.237153999999997,-80.090537,Pompano Beach,Broward County,AE   (),flood_factor_high,2018.0,1036
735,4.0,3.0,1792.0, Low,Single Family Home,9.0,2021.0,26.63174,-81.722724,Lehigh Acres,Lee County,X   (),flood_factor_low,2020.0,6306
270,3.0,2.0,1642.0, Medium,Single Family Home,8.0,1999.0,26.001297,-80.365602,Pembroke Pines,Broward County,X500   (),flood_factor_low,2008.0,292
799,3.0,2.0,1780.0, Low,Single Family Home,123.0,1997.0,28.946990999999997,-82.47191,Beverly Hills,Citrus County,X   (),flood_factor_low,1998.0,5909
538,4.0,4.5,3912.0, Medium,Single Family Home,350.0,2007.0,28.280579,-80.734452,Rockledge,Brevard County,X   (),flood_factor_low,2006.0,1679
181,4.0,2.5,2742.0, Medium,Single Family Home,600.0,1990.0,26.134138,-80.327225,Sunrise,Broward County,X   (),flood_factor_high,2019.0,6109
494,3.0,2.0,2305.0, Low,Single Family Home,17.0,1985.0,27.927567,-82.23734499999998,Valrico,Hillsborough County,X   (),flood_factor_low,2008.0,3251
765,3.0,2.5,2201.0, Low,Single Family Home,15.0,1988.0,28.23749,-82.660966,New Port Richey,Pasco County,X   (),flood_factor_low,2019.0,936
807,4.0,3.0,2080.0, Medium,Single Family Home,101.0,1998.0,28.245379999999997,-82.659886,New Port Richey,Pasco County,X   (),flood_factor_low,2019.0,936
813,4.0,3.5,3795.0, Low,Single Family Home,8.0,2018.0,27.777354,-82.429405,Apollo Beach,Hillsborough County,AE   (),flood_factor_high,2018.0,5376
988,2.0,2.0,1075.0, Medium,Condo,10.0,1981.0,27.861009999999997,-82.760666,Seminole,Pinellas County,X   (),flood_factor_low,2018.0,6691
597,3.0,2.0,1599.0, Medium,Single Family Home,31.0,2009.0,28.053990999999996,-80.67348199999998,Melbourne,Brevard County,X   (),flood_factor_low,2017.0,2530
943,2.0,2.0,1096.0, Medium,Single Family Home,22.0,1971.0,28.30914000000001,-82.682422,Port Richey,Pasco County,X   (),flood_factor_low,2016.0,622
633,3.0,3.0,1352.0, Medium,Multi-Family Home,19.0,1973.0,28.237995,-82.168585,Zephyrhills,Pasco County,X   (),flood_factor_high,2018.0,3379
794,3.0,3.5,2284.0, Medium,Single Family Home,74.0,1985.0,30.278576,-81.392955,Jacksonville Beach,Duval County,X500   (),flood_factor_high,2012.0,2488
346,3.0,2.0,1833.0, Medium,Single Family Home,29.0,1980.0,28.031115000000003,-82.765303,Dunedin,Pinellas County,X   (),flood_factor_low,2020.0,698
12,3.0,2.0,1784.0, Low,Single Family Home,222.0,1982.0,27.282172999999997,-80.377646,Port Saint Lucie,St. Lucie County,X   (),flood_factor_low,2015.0,265
229,4.0,4.5,3021.0, Medium,Single Family Home,375.0,2019.0,28.31573,-80.609234,Cocoa Beach,Brevard County,X   (),flood_factor_low,2019.0,5376
114,3.0,2.0,1457.0, Medium,Single Family Home,90.0,1955.0,28.613129999999998,-80.829492,Titusville,Brevard County,X   (),flood_factor_low,2015.0,5900
62,3.0,2.0,1547.0, Low,Single Family Home,30.0,2021.0,27.97151,-80.662155,Palm Bay,Brevard County,X500   (),flood_factor_low,2018.0,2924
202,5.0,4.5,3321.0, Medium,Single Family Home,47.0,1954.0,30.261290000000002,-81.385689,Jacksonville Beach,Duval County,X500   (),flood_factor_high,2018.0,2488
267,4.0,3.0,2364.0, Low,Single Family Home,28.0,1999.0,26.099503,-80.289407,Davie,Broward County,X500   (),flood_factor_low,2016.0,646
445,4.0,3.5,1736.0, Medium,Townhome,68.0,2006.0,25.54869,-80.372793,Princeton,Miami-Dade County,AE   (),flood_factor_high,2017.0,1697
262,4.0,3.0,2459.0, Low,Single Family Home,9.0,1996.0,28.620246,-81.18955799999998,Oviedo,Seminole County,X   (),flood_factor_low,1999.0,456
714,4.0,2.5,2100.0, Medium,Townhome,27.0,1982.0,26.031798000000002,-80.192184,Hollywood,Broward County,X500   (),flood_factor_low,2002.0,663
406,3.0,2.5,1723.0, Medium,Townhome,147.0,2006.0,25.972112,-80.225636,Miami,Miami-Dade County,AE   (),flood_factor_low,2015.0,2764
1059,3.0,2.0,2214.0, Medium,Single Family Home,213.0,1979.0,26.111872,-80.318335,Fort Lauderdale,Broward County,X500   (),flood_factor_low,2015.0,4552
1070,3.0,1.0,986.0, Medium,Single Family Home,292.0,1975.0,28.297976000000002,-82.704101,Port Richey,Pasco County,X   (),flood_factor_low,2014.0,622
457,4.0,3.0,4905.0, Medium,Single Family Home,352.0,1978.0,27.924159999999997,-82.737663,Clearwater,Pinellas County,X   (),flood_factor_low,2016.0,2695
699,4.0,2.0,1705.0, N/A,Single Family Home,150.0,2016.0,30.571944000000002,-81.831916,Callahan,Nassau County,X   (),flood_factor_low,2020.0,7620
1044,3.0,2.0,1561.0, Low,Single Family Home,47.0,2018.0,27.773496999999995,-82.354127,Sun City Center,Hillsborough County,X   (),flood_factor_low,2018.0,1934
531,1.0,1.0,612.0, Medium,Condo,202.0,1975.0,26.604545,-80.07713299999998,Lake Worth Beach,Palm Beach County,X   (),flood_factor_low,2016.0,1631
643,2.0,3.5,2011.0, Low,Condo,110.0,1986.0,26.795983000000003,-80.032238,Riviera Beach,Palm Beach County,VE   (),flood_factor_high,2018.0,2698
309,3.0,2.5,1763.0, Low,Townhome,28.0,1974.0,30.344479999999997,-81.39905300000002,Atlantic Beach,Duval County,X   (),flood_factor_low,2016.0,4161
189,3.0,2.5,1593.0, Medium,Townhome,38.0,2003.0,27.978540000000002,-82.70872,Clearwater,Pinellas County,AE   (),flood_factor_high,2012.0,5681
996,2.0,2.0,1556.0, Medium,Townhome,40.0,1984.0,28.159188,-80.600509,Indian Harbour Beach,Brevard County,X   (),flood_factor_high,2016.0,3357
558,4.0,3.0,2265.0, N/A,Single Family Home,21.0,2021.0,30.03118,-81.718551,Green Cove Springs,Clay County,X   (),flood_factor_low,2019.0,4576
120,2.0,2.0,1048.0, Medium,Condo,113.0,1972.0,26.693716,-80.232038,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2013.0,90
589,4.0,3.0,2452.0, N/A,Single Family Home,108.0,2021.0,28.264090999999997,-82.25349200000002,Wesley Chapel,Pasco County,X   (),flood_factor_low,2020.0,7074
464,3.0,2.5,1700.0, Medium,Townhome,291.0,2020.0,27.936071999999996,-82.734222,Clearwater,Pinellas County,X500   (),flood_factor_high,2020.0,2695
640,3.0,2.0,1300.0, Medium,Condo,30.0,1990.0,28.130596999999998,-82.743057,Tarpon Springs,Pinellas County,X500   (),flood_factor_low,2019.0,3087
53,2.0,2.5,1332.0, Medium,Townhome,3.0,1978.0,28.149271000000002,-80.598164,Indian Harbour Beach,Brevard County,X   (),flood_factor_high,2005.0,3357
306,4.0,2.5,2176.0, Low,Single Family Home,10.0,2000.0,26.126653,-80.422436,Weston,Broward County,X500   (),flood_factor_low,2017.0,7397
16,3.0,2.0,1608.0, Medium,Single Family Home,11.0,2006.0,27.261358,-80.370994,Port Saint Lucie,St. Lucie County,X   (),flood_factor_high,2013.0,265
47,4.0,3.5,2964.0, Medium,Single Family Home,26.0,1996.0,26.125553,-80.29419399999998,Plantation,Broward County,X500   (),flood_factor_low,2017.0,646
93,3.0,2.5,1770.0, Medium,Townhome,1.0,2017.0,25.533981,-80.377262,Homestead,Miami-Dade County,AE   (),flood_factor_high,2017.0,1697
98,3.0,2.5,1829.0, Medium,Townhome,25.0,2017.0,25.533979000000002,-80.377596,Homestead,Miami-Dade County,AE   (),flood_factor_high,2017.0,1697
880,1.0,1.5,790.0, Medium,Condo,161.0,1973.0,26.645923,-80.094029,Palm Springs,Palm Beach County,X   (),flood_factor_low,2019.0,1631
938,4.0,4.0,3448.0, Medium,Single Family Home,78.0,2004.0,26.558088,-80.19891,Lake Worth,Palm Beach County,X   (),flood_factor_low,2016.0,392
500,3.0,2.0,1629.0, Low,Single Family Home,29.0,1987.0,27.906418,-82.239139,Valrico,Hillsborough County,X   (),flood_factor_low,2020.0,4759
515,2.0,2.0,1666.0, Medium,Condo,72.0,1974.0,25.945316000000002,-80.142423,Aventura,Miami-Dade County,AE   (),flood_factor_high,2015.0,79
470,5.0,3.0,1901.0, Medium,Single Family Home,9.0,1944.0,26.44797100000001,-81.943431,Fort Myers Beach,Lee County,VE   (),flood_factor_high,2018.0,5839
551,4.0,4.0,3609.0, Medium,Single Family Home,225.0,2006.0,28.282312,-80.735858,Rockledge,Brevard County,X   (),flood_factor_low,2017.0,1679
694,5.0,4.5,3567.0, Medium,Single Family Home,156.0,2015.0,27.773517,-82.398416,Apollo Beach,Hillsborough County,AE   (),flood_factor_high,2015.0,5376
272,3.0,2.0,1440.0, Low,Single Family Home,23.0,1998.0,28.001362,-80.708221,Palm Bay,Brevard County,X   (),flood_factor_low,2018.0,1528
186,4.0,2.5,2745.0, Low,Single Family Home,43.0,2006.0,27.144118,-80.23362900000002,Stuart,Martin County,X   (),flood_factor_low,2017.0,758
906,3.0,3.0,2146.0, Medium,Single Family Home,24.0,1979.0,25.697995000000002,-80.380691,Miami,Miami-Dade County,X   (),flood_factor_low,2007.0,3530
954,3.0,2.5,1744.0, Medium,Townhome,81.0,1987.0,28.161309999999997,-80.605863,Indian Harbour Beach,Brevard County,X   (),flood_factor_high,2008.0,3357
294,5.0,4.5,3919.0, Medium,Single Family Home,47.0,2000.0,27.998807,-82.145471,Plant City,Hillsborough County,AE   (),flood_factor_low,2001.0,6623
256,2.0,1.5,878.0, Medium,Single Family Home,108.0,1977.0,28.030309999999997,-80.62976,Palm Bay,Brevard County,X   (),flood_factor_high,2014.0,3539
706,2.0,2.5,1262.0, Medium,Townhome,120.0,1979.0,26.621584000000002,-80.09366,Palm Springs,Palm Beach County,X   (),flood_factor_low,2006.0,1631
10,1.0,1.5,744.0, Medium,Condo,79.0,1991.0,26.000529999999998,-80.1924,Hollywood,Broward County,X500   (),flood_factor_low,2016.0,663
191,1.0,1.5,740.0, Medium,Condo,77.0,1973.0,25.899594,-80.159897,North Miami,Miami-Dade County,AE   (),flood_factor_high,2020.0,6073
434,4.0,2.0,2079.0, Low,Single Family Home,165.0,1974.0,27.232812,-80.23326899999998,Jensen Beach,Martin County,X   (),flood_factor_low,2019.0,2713
142,3.0,2.5,1748.0, Low,Townhome,6.0,1995.0,26.022346,-80.12666800000002,Hollywood,Broward County,X500   (),flood_factor_high,2015.0,4125
854,5.0,5.5,6000.0, Medium,Single Family Home,12.0,2020.0,25.68382,-80.30250600000002,Pinecrest,Miami-Dade County,X   (),flood_factor_low,2019.0,3187
41,5.0,5.5,3911.0, Medium,Single Family Home,33.0,2017.0,25.834853,-80.368648,Doral,Miami-Dade County,AH   (),flood_factor_high,2017.0,657
535,2.0,2.0,1094.0, Medium,Condo,68.0,2018.0,25.965974,-80.14240799999997,Miami,Miami-Dade County,AE   (),flood_factor_high,2018.0,1121
844,4.0,3.0,1983.0, Medium,Single Family Home,31.0,1957.0,25.882327,-80.307222,Hialeah,Miami-Dade County,X   (),flood_factor_low,2016.0,270
508,4.0,2.5,2344.0, Low,Single Family Home,64.0,2007.0,27.997256,-80.720548,Palm Bay,Brevard County,X   (),flood_factor_low,2020.0,9099
150,3.0,2.0,1429.0, Medium,Single Family Home,59.0,1939.0,25.7608,-80.281377,Coral Gables,Miami-Dade County,X   (),flood_factor_low,2003.0,1598
485,2.0,2.0,1811.0, Medium,Condo,401.0,2007.0,26.784084999999997,-80.048307,Riviera Beach,Palm Beach County,X   (),flood_factor_high,2007.0,2698
453,3.0,3.0,1358.0, Low,Condo,23.0,1992.0,27.903669,-82.666449,Clearwater,Pinellas County,AE   (),flood_factor_high,2005.0,11197
913,4.0,3.0,2415.0, Low,Single Family Home,3.0,2005.0,28.747096999999997,-81.530138,Apopka,Orange County,X   (),flood_factor_low,2006.0,1581
328,3.0,2.5,1602.0, High,Townhome,17.0,2015.0,28.171151000000002,-82.74095200000002,Tarpon Springs,Pinellas County,X500   (),flood_factor_low,2015.0,3087
96,4.0,3.0,3092.0, Low,Single Family Home,137.0,2006.0,28.055483000000002,-80.66535999999998,Melbourne,Brevard County,X   (),flood_factor_low,2015.0,2530
220,5.0,3.5,2975.0, Low,Single Family Home,56.0,1994.0,28.306409000000002,-80.746452,Rockledge,Brevard County,X   (),flood_factor_low,2010.0,1679
835,3.0,2.5,1417.0, Medium,Townhome,114.0,2006.0,26.202798,-80.251379,Tamarac,Broward County,X500   (),flood_factor_low,2006.0,401
1016,4.0,3.0,2729.0, Medium,Single Family Home,11.0,1923.0,25.746729000000002,-80.27385799999998,Coral Gables,Miami-Dade County,X   (),flood_factor_low,1996.0,1598
148,4.0,3.0,2106.0, Medium,Single Family Home,33.0,1963.0,28.010811,-80.56812099999998,Malabar,Brevard County,X   (),flood_factor_low,2002.0,13232
919,4.0,2.0,1666.0, Medium,Single Family Home,15.0,1951.0,28.119559999999996,-80.622691,Melbourne,Brevard County,X   (),flood_factor_low,2016.0,912
89,4.0,4.0,4234.0, Medium,Single Family Home,24.0,2003.0,28.205910999999997,-80.706959,Melbourne,Brevard County,X   (),flood_factor_low,2015.0,1007
15,5.0,5.5,4902.0, Medium,Single Family Home,130.0,2011.0,26.446853000000004,-80.062212,Delray Beach,Palm Beach County,AE   (),flood_factor_high,2007.0,5841
644,2.0,2.0,1250.0, Medium,Condo,5.0,1965.0,28.354511,-80.605272,Cocoa Beach,Brevard County,VE   (),flood_factor_low,2015.0,5376
171,5.0,5.0,5291.0, Medium,Single Family Home,78.0,2021.0,25.898194,-80.155422,North Miami,Miami-Dade County,AE   (),flood_factor_high,2018.0,6073
958,3.0,2.0,1350.0, Medium,Single Family Home,36.0,1957.0,27.104714,-80.172669,Hobe Sound,Martin County,X   (),flood_factor_low,2019.0,4235
54,2.0,2.0,1088.0, Medium,Condo,243.0,2008.0,25.781948,-80.142781,Miami Beach,Miami-Dade County,AE   (),flood_factor_high,2014.0,101
477,2.0,2.5,2307.0, Medium,Condo,5.0,1981.0,26.427742,-80.063252,Highland Beach,Palm Beach County,VE   (),flood_factor_low,2010.0,4129
395,3.0,2.0,1220.0, Low,Single Family Home,38.0,1985.0,26.718636,-80.213308,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2002.0,90
762,4.0,3.0,1792.0, Low,Single Family Home,9.0,2021.0,26.631973,-81.73445500000003,Lehigh Acres,Lee County,X   (),flood_factor_high,2020.0,6306
901,5.0,3.5,3621.0, Medium,Single Family Home,135.0,1978.0,26.111055,-80.28171400000002,Plantation,Broward County,X500   (),flood_factor_low,2010.0,646
1030,2.0,2.0,920.0, Medium,Condo,11.0,2005.0,25.479091,-80.425016,Homestead,Miami-Dade County,AH   (),flood_factor_high,2012.0,840
27,4.0,2.0,2150.0, Medium,Single Family Home,129.0,1989.0,27.874961,-82.33304,Riverview,Hillsborough County,AE   (),flood_factor_low,2007.0,506
208,4.0,3.5,1995.0, N/A,Single Family Home,95.0,1920.0,24.552211,-81.787945,Key West,Monroe County,AE   (),flood_factor_high,2015.0,1874
742,5.0,3.5,4864.0, Low,Single Family Home,1.0,2007.0,27.863764,-82.279267,Brandon,Hillsborough County,X   (),flood_factor_low,2013.0,476
257,2.0,1.5,878.0, Medium,Single Family Home,108.0,1977.0,28.030309999999997,-80.62976,Palm Bay,Brevard County,X   (),flood_factor_high,2014.0,3539
417,4.0,3.0,2906.0, N/A,Single Family Home,70.0,2013.0,28.189193,-82.287561,Wesley Chapel,Pasco County,X   (),flood_factor_low,2013.0,3835
430,4.0,3.5,2028.0, Medium,Single Family Home,31.0,1986.0,28.612378000000003,-81.24113100000002,Oviedo,Seminole County,X   (),flood_factor_low,2018.0,456
221,5.0,3.5,3225.0, Medium,Single Family Home,36.0,2017.0,28.14834,-82.72748299999998,Tarpon Springs,Pinellas County,X   (),flood_factor_high,2017.0,9774
677,4.0,4.5,6676.0, Low,Single Family Home,218.0,2002.0,28.278919000000002,-82.742083,Port Richey,Pasco County,VE   (),flood_factor_high,2001.0,622
463,3.0,3.0,2425.0, Medium,Townhome,183.0,2018.0,25.900619,-80.149939,North Miami,Miami-Dade County,AE   (),flood_factor_high,2019.0,6073
56,3.0,2.0,1882.0, Medium,Single Family Home,39.0,1956.0,26.312319,-80.088302,Deerfield Beach,Broward County,X500   (),flood_factor_high,2018.0,3252
665,2.0,1.0,830.0, Medium,Condo,12.0,1971.0,27.916349,-82.742918,Clearwater,Pinellas County,X   (),flood_factor_low,2006.0,2695
537,3.0,2.0,1745.0, Medium,Single Family Home,30.0,1989.0,26.913898,-80.14141,Jupiter,Palm Beach County,X   (),flood_factor_low,2018.0,507
40,3.0,2.0,1559.0, Medium,Single Family Home,94.0,1997.0,28.268542,-82.639849,New Port Richey,Pasco County,A   (),flood_factor_low,2009.0,4972
225,1.0,1.5,8056.0, N/A,Single Family Home,66.0,1927.0,28.001867999999998,-80.573777,Malabar,Brevard County,X   (),flood_factor_high,2012.0,13232
63,3.0,2.0,1547.0, Low,Single Family Home,30.0,2021.0,27.97151,-80.662155,Palm Bay,Brevard County,X500   (),flood_factor_low,2018.0,2924
591,2.0,2.5,1374.0, Medium,Townhome,66.0,1988.0,27.163082,-80.297358,Palm City,Martin County,X   (),flood_factor_low,2019.0,2950
252,2.0,2.0,961.0, Medium,Condo,4.0,1985.0,27.224346,-80.231036,Jensen Beach,Martin County,X   (),flood_factor_low,2017.0,2713
808,3.0,2.5,1622.0, Medium,Townhome,2.0,2015.0,26.59041,-80.128456,Lake Worth,Palm Beach County,X   (),flood_factor_low,2019.0,593
723,2.0,2.0,1124.0, Low,Single Family Home,48.0,1963.0,28.927227000000002,-82.458237,Beverly Hills,Citrus County,X   (),flood_factor_low,2019.0,5909
868,2.0,2.0,1920.0, Medium,Condo,81.0,1973.0,27.990195,-82.821754,Clearwater Beach,Pinellas County,AE   (),flood_factor_low,2016.0,6643
601,4.0,3.0,2544.0, Low,Single Family Home,16.0,2006.0,30.0062,-81.7213,Green Cove Springs,Clay County,X   (),flood_factor_low,2017.0,4576
271,4.0,4.5,3021.0, Medium,Single Family Home,719.0,2020.0,28.315465000000003,-80.609063,Cocoa Beach,Brevard County,X   (),flood_factor_high,2019.0,5376
521,3.0,2.5,2127.0, Medium,Single Family Home,102.0,1991.0,25.983611,-80.2771,Hollywood,Broward County,X500   (),flood_factor_low,2005.0,96
641,2.0,2.0,1240.0, Medium,Condo,184.0,1978.0,27.981328,-82.81750699999998,Clearwater Beach,Pinellas County,AE   (),flood_factor_high,2017.0,6643
408,2.0,2.0,1910.0, Low,Single Family Home,4.0,1983.0,28.909712,-82.460133,Beverly Hills,Citrus County,X   (),flood_factor_low,2002.0,5909
484,2.0,1.0,964.0, Medium,Condo,10.0,1975.0,28.147458,-80.66197199999998,Melbourne,Brevard County,X   (),flood_factor_low,1996.0,912
526,2.0,2.0,964.0, Medium,Condo,261.0,1964.0,25.689857,-80.160285,Key Biscayne,Miami-Dade County,AE   (),flood_factor_high,2010.0,7235
806,3.0,2.0,3419.0, Medium,Single Family Home,4.0,1963.0,25.681764,-80.289186,Pinecrest,Miami-Dade County,X   (),flood_factor_low,1997.0,3187
239,4.0,3.5,2891.0, Low,Single Family Home,73.0,1976.0,26.702209000000003,-80.285685,Loxahatchee,Palm Beach County,X   (),flood_factor_high,2019.0,5080
576,4.0,2.5,2467.0, Low,Single Family Home,37.0,2004.0,30.102940000000004,-81.560705,Saint Johns,St. Johns County,X   (),flood_factor_low,2019.0,1045
992,3.0,2.0,1567.0, Medium,Condo,61.0,1976.0,24.973903,-80.555699,Tavernier,Monroe County,VE   (),flood_factor_high,2016.0,10588
676,2.0,2.5,1156.0, Medium,Single Family Home,75.0,2007.0,26.625961,-80.110599,Lake Worth,Palm Beach County,X   (),flood_factor_low,2014.0,1631
848,4.0,2.5,2517.0, Medium,Single Family Home,24.0,1984.0,28.050973,-82.371619,Temple Terrace,Hillsborough County,X   (),flood_factor_low,2015.0,1023
39,3.0,2.0,1740.0, Medium,Single Family Home,22.0,1989.0,26.16474,-80.290263,Fort Lauderdale,Broward County,X500   (),flood_factor_low,2015.0,3049
983,3.0,3.0,2249.0, Low,Single Family Home,78.0,1993.0,27.851212,-82.740938,Pinellas Park,Pinellas County,AE   (),flood_factor_high,2006.0,5051
944,3.0,3.5,2873.0, Medium,Townhome,129.0,2007.0,26.969991999999998,-80.08871500000002,Jupiter,Palm Beach County,X   (),flood_factor_low,2019.0,6345
259,4.0,3.0,2915.0, Medium,Single Family Home,22.0,2003.0,26.684480999999998,-80.207491,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2019.0,90
441,3.0,2.0,1888.0, Medium,Single Family Home,22.0,1993.0,30.104058000000002,-81.741095,Fleming Island,Clay County,X   (),flood_factor_low,2015.0,4380
675,4.0,3.5,3190.0, Medium,Single Family Home,128.0,2016.0,26.127813,-80.131694,Fort Lauderdale,Broward County,AH   (),flood_factor_high,2016.0,4570
935,3.0,2.0,1580.0, Medium,Single Family Home,128.0,1989.0,26.40529,-81.891828,Fort Myers Beach,Lee County,VE   (),flood_factor_high,2004.0,5839
573,5.0,3.0,3409.0, Low,Single Family Home,169.0,2004.0,28.291196999999997,-80.708894,Rockledge,Brevard County,X   (),flood_factor_low,2004.0,1679
1052,2.0,2.0,1818.0, Medium,Single Family Home,22.0,2003.0,26.589178999999998,-80.202464,Lake Worth,Palm Beach County,X   (),flood_factor_high,2018.0,392
764,3.0,2.0,1648.0, Medium,Single Family Home,1.0,1967.0,26.003326,-80.197224,Hollywood,Broward County,AH   (),flood_factor_low,2008.0,663
888,5.0,3.0,3287.0, Medium,Single Family Home,116.0,1972.0,25.679423,-80.310236,Pinecrest,Miami-Dade County,AE   (),flood_factor_low,2001.0,3187
776,1.0,2.0,1186.0, Medium,Condo,116.0,1975.0,26.811961,-80.035253,Riviera Beach,Palm Beach County,VE   (),flood_factor_high,2014.0,2698
66,3.0,1.0,1178.0, Medium,Single Family Home,117.0,1961.0,27.860898,-82.792589,Seminole,Pinellas County,X   (),flood_factor_low,2017.0,3848
88,5.0,6.0,6759.0, Low,Single Family Home,24.0,2002.0,28.158179999999998,-82.766366,Tarpon Springs,Pinellas County,AE   (),flood_factor_low,2019.0,3087
100,3.0,2.0,1422.0, Low,Single Family Home,130.0,1997.0,27.94077,-80.640217,Palm Bay,Brevard County,X   (),flood_factor_low,2020.0,2924
1017,3.0,2.0,1374.0, Medium,Single Family Home,22.0,1967.0,27.850632,-82.767439,Largo,Pinellas County,AE   (),flood_factor_high,2020.0,6691
606,2.0,2.0,1400.0, Medium,Condo,144.0,1997.0,26.411732,-80.065603,Highland Beach,Palm Beach County,AE   (),flood_factor_high,2019.0,4129
730,5.0,2.0,2944.0, Medium,Single Family Home,9.0,1952.0,26.128589,-80.123187,Fort Lauderdale,Broward County,X   (),flood_factor_high,2009.0,4570
763,4.0,3.0,2346.0, Low,Single Family Home,116.0,2016.0,27.140481,-80.24871,Stuart,Martin County,X   (),flood_factor_low,2019.0,758
107,4.0,5.5,4293.0, Low,Single Family Home,166.0,2020.0,26.793242,-80.038528,Riviera Beach,Palm Beach County,AE   (),flood_factor_high,2017.0,2698
218,3.0,2.0,1710.0, Low,Single Family Home,18.0,1981.0,26.730063,-80.22099399999998,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2004.0,90
505,4.0,2.5,2879.0,,Single Family Home,9.0,1979.0,28.028024,-82.72304,Clearwater,Pinellas County,X   (),flood_factor_low,2020.0,5542
419,4.0,2.0,1666.0, Low,Single Family Home,69.0,1963.0,27.906290000000002,-82.81018,Largo,Pinellas County,X   (),flood_factor_low,2020.0,3084
486,2.0,1.5,1085.0, Medium,Single Family Home,139.0,1968.0,26.160006,-80.24216899999998,Sunrise,Broward County,X500   (),flood_factor_low,2021.0,331
247,5.0,4.5,3828.0, Medium,Single Family Home,15.0,1996.0,30.103109000000003,-81.717578,Fleming Island,Clay County,X   (),flood_factor_low,2001.0,4380
1036,3.0,2.0,1668.0, Medium,Single Family Home,15.0,1990.0,28.61674600000001,-81.24965999999998,Oviedo,Seminole County,X   (),flood_factor_low,2010.0,456
86,3.0,2.0,1554.0, Low,Single Family Home,28.0,1986.0,26.691903999999997,-80.215999,Royal Palm Beach,Palm Beach County,X   (),flood_factor_low,2019.0,90
490,4.0,3.0,2431.0, Medium,Single Family Home,44.0,1993.0,28.050303999999997,-82.761896,Palm Harbor,Pinellas County,X   (),flood_factor_low,2015.0,2711
738,2.0,2.0,1115.0, Medium,Condo,108.0,1982.0,26.639954,-80.143833,Greenacres,Palm Beach County,X   (),flood_factor_high,1997.0,1117
747,2.0,1.5,1055.0, Low,Condo,9.0,1981.0,28.148712,-80.588125,Indian Harbour Beach,Brevard County,X   (),flood_factor_low,2015.0,3357
160,4.0,3.5,2626.0, Medium,Single Family Home,2.0,1985.0,26.70208,-80.247906,Loxahatchee,Palm Beach County,X   (),flood_factor_low,2004.0,5080
956,3.0,2.0,1411.0, Medium,Single Family Home,14.0,2004.0,27.295143,-80.414591,Port Saint Lucie,St. Lucie County,X   (),flood_factor_low,2005.0,3044
185,3.0,3.0,2525.0, Medium,Condo,143.0,2006.0,28.35845,-80.706375,Merritt Island,Brevard County,X   (),flood_factor_high,2011.0,4626
135,3.0,2.0,1076.0, Low,Single Family Home,87.0,1990.0,28.022109999999998,-80.708016,Palm Bay,Brevard County,X   (),flood_factor_low,2003.0,1528
952,3.0,2.0,2242.0, Low,Single Family Home,33.0,1974.0,27.851326,-82.750157,Seminole,Pinellas County,X500   (),flood_factor_high,2000.0,6691
405,4.0,3.0,2489.0, Low,Single Family Home,38.0,2017.0,30.092508000000002,-81.71440799999998,Fleming Island,Clay County,X   (),flood_factor_low,2018.0,4380
23,2.0,2.0,1500.0, Low,Condo,47.0,1981.0,26.396437,-80.06829599999998,Highland Beach,Palm Beach County,AE   (),flood_factor_high,2012.0,4129
498,3.0,2.0,2820.0, Low,Single Family Home,52.0,1995.0,27.919626,-82.24013599999998,Valrico,Hillsborough County,X   (),flood_factor_low,2000.0,3251
873,2.0,2.0,1700.0, Medium,Condo,1115.0,1998.0,25.688612,-80.162012,Key Biscayne,Miami-Dade County,AE   (),flood_factor_high,1998.0,7235
961,3.0,2.0,1700.0, Medium,Single Family Home,32.0,2006.0,27.617015000000002,-80.400336,Vero Beach,Indian River County,X   (),flood_factor_low,2018.0,4649
176,3.0,2.5,1690.0, Medium,Townhome,59.0,1999.0,26.129448999999997,-80.322098,Plantation,Broward County,X500   (),flood_factor_low,2018.0,4552
698,5.0,3.0,2556.0, N/A,Single Family Home,54.0,2016.0,30.570140000000002,-81.83171800000002,Callahan,Nassau County,X   (),flood_factor_low,2016.0,7620
335,5.0,3.5,3345.0, Medium,Single Family Home,131.0,2001.0,26.022489999999998,-80.338986,Pembroke Pines,Broward County,X   (),flood_factor_low,2020.0,5621
654,1.0,1.0,800.0, Medium,Condo,200.0,1983.0,26.318608,-80.14438299999998,Deerfield Beach,Broward County,AH   (),flood_factor_low,2006.0,1107
352,2.0,2.0,1212.0, Medium,Condo,15.0,1982.0,30.306815999999998,-81.393027,Jacksonville Beach,Duval County,X   (),flood_factor_low,2018.0,2488
920,4.0,2.0,1666.0, Medium,Single Family Home,15.0,1951.0,28.119559999999996,-80.622691,Melbourne,Brevard County,X   (),flood_factor_low,2016.0,912
